id,prompt,text,label,model,domain
26590,NO-PROMPT,"Using a dropper, squeeze a few drops into each nostril. This will help reduce mucus and dry it out. Saline drops are available without a prescription and can be made at home. This will reduce throat discomfort. Dissolve up to a half teaspoon of salt in a glass of water and gargle. Spit the water out when you are done. Because salt water is safe, you can do it as often as you want. These medications should",human,NO-MODEL,wiki
13898,NO-PROMPT,"Michael is gonestrange, wasnt close to him but he was one of our lunch buddies But Im happy in what hes doing. Heres",human,NO-MODEL,tweets
6304,NO-PROMPT,"The DirectorGeneral for Agriculture is hereby authorized to sign the amendment to the contract in the name of the Commission of the European Communities. 3. The financial aid provided for in Article 1 shall be paid to the reference laboratory in accordance with the procedure set out in the contract referred to in Decision 93/459/EEC. Article 3. This Decision is addressed to the Member States. Done at Brussels, 26 July 1994.",human,NO-MODEL,legal
13886,NO-PROMPT,On the bed at last! Knackered much hey might not be up for a trip to the beach in the morn,human,NO-MODEL,tweets
18652,NO-PROMPT,Web Chat endend! but that was like the best WebChat yet! BLAKE SAID HI TO MEEE!,human,NO-MODEL,tweets
3807,NO-PROMPT,"Quantities of fuel specified by a Member State pursuant to paragraph 1 shall be the same irrespective of the Member State in which the commercial motor vehicle concerned is registered. Article 6. Member States shall inform the Commission of the measures taken to implement this Directive. Article 7. This Directive is addressed to the Member States. Done at Brussels, 19 July 1968.",human,NO-MODEL,legal
3942,NO-PROMPT,"aid to cover exceptional costs for 2000 amounting to FRF 4071 million. Article 2. France shall communicate the amounts of aid actually paid under this Decision for 2000 to cover the operating losses for that year no later than 30 September 2001. Article 3. This Decision is addressed to the French Republic. Done at Brussels, 20 September 2000.",human,NO-MODEL,legal
30195,NO-PROMPT,"As you monitor your credit report, you may notice things that don’t seem right. In the event a company submits inaccurate or erroneous information to your credit report, you have the right to dispute it and have it removed from the report. Debts that have been expunged in your bankruptcy filing should not appear on your credit report as separate items, since the bankruptcy covers them. If you notice these debts on your report, you request to have them removed. Write",human,NO-MODEL,wiki
30077,NO-PROMPT,"Position them as close to the edge of the block as you can. Essentially, your rear should be situated as high in the air as possible. Doing this, along with tucking your head close to your knees, will help you position your center of gravity and give",human,NO-MODEL,wiki
17219,NO-PROMPT,@jonsac I blog here: http://whatleydude.com and my photos can be found here http://flickr.com/whatleydude that good?,human,NO-MODEL,tweets
15462,NO-PROMPT,"@alyandajfanatic YAY!! thats so cool aww that woulda been sweet, no worries though! Im just glad you had fun!!",human,NO-MODEL,tweets
3675,NO-PROMPT,"The tariff quotas bearing the numbers 09.5862 and 09.5864, listed in Annex A(b) to Regulation (EC) No 1408/2002, are hereby opened. They shall be administered by the Commission in accordance with Articles 308a, 308b and 308c of Regulation (EEC) No 2454/93. Article 2. This Regulation shall enter into force on the third day following its publication in the Official Journal of the European Communities. This Regulation shall be binding in",human,NO-MODEL,legal
5773,NO-PROMPT,"Article 4. This Decision shall apply during the period from 1 March to 31 October 1997. It shall be revoked if it is established that the conditions laid down in Article 1 (2) are not sufficient to prevent the introduction of harmful organisms or have not been complied with. Article 5. This Decision is addressed to the Member States. Done at Brussels, 22 January 1997.",human,NO-MODEL,legal
16701,NO-PROMPT,"@tweeterwall What the fuck, guys? Why did you remove @mishacollins!? He was in second place. This is NOT",human,NO-MODEL,tweets
7463,NO-PROMPT,"Article 1. No action shall be taken on the tenders notified from 5 to 11 July 2002 in response to the invitation to tender for the refund for the export of barley issued in Regulation (EC) No 901/2002. Article 2. This Regulation shall enter into force on 12 July 2002. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 11 July 2002.",human,NO-MODEL,legal
18516,NO-PROMPT,@jordanfish Most people hate me for it I was just amazed so many people cared actually..,human,NO-MODEL,tweets
27827,NO-PROMPT,"There a few different ways you can do this, one of which is to keep him still on a table. If you are crafty, you can build a table using a 12 x 12 foot (about 4 x 4 meter) section of plywood (available at your local home improvement store), with ramps on each side. Use the ramps to elevate the table to about the height of your waist. The ramps",human,NO-MODEL,wiki
17721,NO-PROMPT,@thismaycy Haha!..I know. Long time huh? Ive been on the road. You know Im a rockstar.,human,NO-MODEL,tweets
27158,NO-PROMPT,"The number one regret of the terminally ill, as reported by a palliative nurse, was not being courageous enough to ignore others expectations and live their own lives. Focus on being curious rather than anxious. You dont always know where life will take you. Erase any expectations you have about pulling it off. The journey itself is a big part of discovering what fulfills you. Big or small, keep trying out new things. Most people find their passions in their free time by",human,NO-MODEL,wiki
7283,NO-PROMPT,"They shall immediately inform the Commission thereof. Article 16. This Decision shall apply as from 22 October 2001 and until midnight on 31 December 2001. Article 17. This Decision is addressed to the Member States. Done at Brussels, 19 October 2001.",human,NO-MODEL,legal
5951,NO-PROMPT,"Amounts secured by way of provisional antidumping duties pursuant to Regulation (EC) No 358/2002 on imports of certain tube and pipe fittings, of iron or steel falling within CN codes ex 7307 93 11, ex 7307 93 19, ex 7307 99 30 and ex 7307 99 90 and originating in the Czech Republic, Malaysia, Russia, the Republic of Korea and Slovakia shall be definitively collected at the rate of the duty definitively imposed. Where the definitive duties",human,NO-MODEL,legal
18848,NO-PROMPT,"@ash_hong is it the one with orange walls? haha. if it is, the pork mee is damn good weh.",human,NO-MODEL,tweets
16636,NO-PROMPT,"@obox looking forward to it. Also, Ill be posting up my 1st official vlog in a few minutes.",human,NO-MODEL,tweets
7217,NO-PROMPT,"Annex A(b) shall be replaced by the Annex to this Regulation. Article 2. This Regulation shall enter into force on the day of its publication in the Official Journal of the European Communities. It shall apply from 1 July 2000. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 4 December 2000.",human,NO-MODEL,legal
26253,NO-PROMPT,"The boldness of the espresso and the creaminess of the milk complement each other, making a delicious drink with enough liquid to sip for a while. You may also be able to order a flat white, which is a variation of a latte developed in Australia and New Zealand. It uses less milk in a smaller cup. While mochas are sometimes marketed as separate drinks, they’re really just a latte with chocolate syrup added. The combination of espresso, steamed milk",human,NO-MODEL,wiki
6035,NO-PROMPT,"Article 7. The Austrian authorities shall transmit to the Commission, by 30 June 2003, a report on the sales provided for in this Regulation. Article 8. This Regulation shall enter into force on the day of its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 5 September 2002.",human,NO-MODEL,legal
